timestamp,ip_cliente,url,metodo,estado,bytes
2026-06-07 13:20:14,127.0.0.1,http://detectportal.firefox.com/success.txt?ipv4,GET,permitido,216
2026-06-07 13:20:14,127.0.0.1,http://detectportal.firefox.com/success.txt?ipv6,GET,permitido,216
2026-06-07 13:20:45,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4096
2026-06-07 13:20:45,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4096
2026-06-07 13:20:46,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4096
2026-06-07 13:20:47,127.0.0.1,https://www.xvideos.com:443/,CONNECT,bloqueado,0
2026-06-07 13:20:50,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,1300
2026-06-07 13:20:50,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,6778
2026-06-07 13:20:51,127.0.0.1,https://googleads.g.doubleclick.net:443/,CONNECT,permitido,2968
2026-06-07 13:20:52,127.0.0.1,https://www.googleadservices.com:443/,CONNECT,permitido,2396
2026-06-07 13:20:52,127.0.0.1,https://csp.withgoogle.com:443/,CONNECT,permitido,3227
2026-06-07 13:20:52,127.0.0.1,https://ogads-pa.clients6.google.com:443/,CONNECT,permitido,2473
2026-06-07 13:20:52,127.0.0.1,https://ogads-pa.clients6.google.com:443/,CONNECT,permitido,2708
2026-06-07 13:20:52,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,5234
2026-06-07 13:20:52,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,160128
2026-06-07 13:20:55,127.0.0.1,https://www.xvideos.com:443/,CONNECT,bloqueado,0
2026-06-07 13:20:57,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,32845
2026-06-07 13:20:58,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4096
2026-06-07 13:20:58,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4096
2026-06-07 13:20:59,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4096
2026-06-07 13:20:59,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4096
2026-06-07 13:20:59,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4096
2026-06-07 13:21:03,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,1300
2026-06-07 13:21:04,127.0.0.1,https://encrypted-tbn0.gstatic.com:443/,CONNECT,permitido,7774
2026-06-07 13:21:04,127.0.0.1,https://encrypted-tbn0.gstatic.com:443/,CONNECT,permitido,7763
2026-06-07 13:21:04,127.0.0.1,https://encrypted-tbn0.gstatic.com:443/,CONNECT,permitido,3555
2026-06-07 13:21:04,127.0.0.1,https://encrypted-tbn0.gstatic.com:443/,CONNECT,permitido,7578
2026-06-07 13:21:04,127.0.0.1,https://encrypted-tbn0.gstatic.com:443/,CONNECT,permitido,3969
2026-06-07 13:21:04,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,7670
2026-06-07 13:21:06,127.0.0.1,https://www.googleadservices.com:443/,CONNECT,permitido,2396
2026-06-07 13:21:07,127.0.0.1,https://csp.withgoogle.com:443/,CONNECT,permitido,3623
2026-06-07 13:21:07,127.0.0.1,https://ogads-pa.clients6.google.com:443/,CONNECT,permitido,3091
2026-06-07 13:21:09,127.0.0.1,https://encrypted-tbn0.gstatic.com:443/,CONNECT,permitido,4899
2026-06-07 13:21:09,127.0.0.1,https://play.google.com:443/,CONNECT,permitido,7259
2026-06-07 13:21:09,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,1444694
2026-06-07 13:21:09,127.0.0.1,https://play.google.com:443/,CONNECT,permitido,8027
2026-06-07 13:21:51,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,7496
2026-06-07 13:21:52,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,4956
2026-06-07 13:22:50,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,6800
2026-06-07 13:22:52,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,5480
2026-06-07 13:23:51,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,7476
2026-06-07 13:23:52,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,4655
2026-06-07 13:24:50,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,6779
2026-06-07 13:24:52,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,5466
2026-06-07 13:24:54,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,6652
2026-06-07 13:24:59,127.0.0.1,https://ads.mozilla.org:443/,CONNECT,permitido,6502
2026-06-07 13:24:59,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,6571
2026-06-07 13:25:14,127.0.0.1,http://detectportal.firefox.com/canonical.html,GET,permitido,298
2026-06-07 13:25:14,127.0.0.1,http://detectportal.firefox.com/success.txt?ipv4,GET,permitido,216
2026-06-07 13:25:14,127.0.0.1,http://detectportal.firefox.com/success.txt?ipv6,GET,permitido,216
2026-06-07 13:25:49,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,6801
2026-06-07 13:25:52,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,5409
2026-06-07 13:26:24,127.0.0.1,https://push.services.mozilla.com:443/,CONNECT,permitido,3724
2026-06-07 13:26:24,127.0.0.1,https://push.services.mozilla.com:443/,CONNECT,permitido,0
2026-06-07 13:26:51,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,6801
2026-06-07 13:26:52,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,5406
2026-06-07 13:27:48,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,22138
2026-06-07 13:27:50,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,6779
2026-06-07 13:27:52,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,5406
2026-06-07 13:28:52,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,5736
2026-06-07 13:29:48,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,6779
2026-06-07 13:29:52,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,5377
2026-06-07 13:30:14,127.0.0.1,https://safebrowsing.googleapis.com:443/,CONNECT,permitido,7222716
2026-06-07 13:30:25,127.0.0.1,https://sadownload.mcafee.com:443/,CONNECT,permitido,279382
2026-06-07 13:30:48,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,6779
2026-06-07 13:30:54,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,5130
2026-06-07 13:31:50,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,6779
2026-06-07 13:31:52,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,5291
2026-06-07 13:32:52,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,5172
2026-06-07 13:33:52,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,5662
2026-06-07 13:34:51,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,7476
2026-06-07 13:34:52,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,4878
2026-06-07 13:35:52,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,8892
2026-06-07 13:35:52,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,4324
2026-06-07 13:36:49,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,7474
2026-06-07 13:36:50,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,3447
2026-06-07 13:37:53,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,1576
2026-06-07 13:38:44,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,1866
2026-06-07 13:40:00,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,6650
2026-06-07 13:41:25,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,1503
